Timestamp,Day,Hour,Realm,Players,Vote_Progress
2026-02-25 17:56:02,Wednesday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,26
2026-02-25 17:59:15,Wednesday,17,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,79
2026-02-25 18:09:36,Wednesday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,89
2026-02-25 18:11:21,Wednesday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-02-25 18:11:37,Wednesday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,99
2026-02-25 18:17:53,Wednesday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,1
2026-02-25 18:38:10,Wednesday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,73
2026-02-25 19:01:26,Wednesday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,87
2026-02-25 19:03:41,Wednesday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,93
2026-02-25 19:04:20,Wednesday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,97
2026-02-25 19:04:37,Wednesday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,98
2026-02-25 19:05:13,Wednesday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,99
2026-02-25 19:11:47,Wednesday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,53
2026-02-25 19:11:51,Wednesday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,24
2026-02-25 20:14:55,Wednesday,20,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,58
2026-02-25 20:59:05,Wednesday,20,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,77
2026-02-25 21:12:22,Wednesday,21,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,50
2026-02-25 21:12:27,Wednesday,21,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,20
2026-02-25 21:33:12,Wednesday,21,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-02-25 21:33:53,Wednesday,21,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,97
2026-02-25 21:33:57,Wednesday,21,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-25 21:35:35,Wednesday,21,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-25 22:08:49,Wednesday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,83
2026-02-25 22:11:38,Wednesday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,85
2026-02-25 22:14:52,Wednesday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,88
2026-02-25 22:16:44,Wednesday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,89
2026-02-25 22:23:54,Wednesday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,95
2026-02-25 22:24:29,Wednesday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,97
2026-02-25 22:24:44,Wednesday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-02-25 22:24:47,Wednesday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,99
2026-02-25 22:29:14,Wednesday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,1
2026-02-25 23:34:21,Wednesday,23,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,45
2026-02-26 05:42:07,Thursday,5,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,77
2026-02-26 05:54:39,Thursday,5,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,82
2026-02-26 06:02:55,Thursday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,93
2026-02-26 07:10:24,Thursday,7,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-02-26 07:10:25,Thursday,7,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-02-26 07:33:11,Thursday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,20
2026-02-26 09:10:32,Thursday,9,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,75
2026-02-26 09:35:18,Thursday,9,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,80
2026-02-26 09:37:22,Thursday,9,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,89
2026-02-26 09:38:54,Thursday,9,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,97
2026-02-26 09:39:03,Thursday,9,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,99
2026-02-26 10:16:39,Thursday,10,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,9
2026-02-26 12:14:29,Thursday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,93
2026-02-26 12:21:17,Thursday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-26 12:24:16,Thursday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,99
2026-02-26 12:34:19,Thursday,12,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,24
2026-02-26 13:35:19,Thursday,13,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,43
2026-02-26 13:35:38,Thursday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,61
2026-02-26 13:35:42,Thursday,13,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,23
2026-02-26 14:43:29,Thursday,14,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,93
2026-02-26 14:44:36,Thursday,14,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,96
2026-02-26 14:45:05,Thursday,14,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-02-26 14:46:05,Thursday,14,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,99
2026-02-26 15:55:08,Thursday,15,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,14
2026-02-26 15:55:16,Thursday,15,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,49
2026-02-26 16:47:03,Thursday,16,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,73
2026-02-26 17:07:34,Thursday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,86
2026-02-26 17:19:19,Thursday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,92
2026-02-26 17:20:42,Thursday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-26 18:04:17,Thursday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,45
2026-02-26 18:04:22,Thursday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,42
2026-02-26 18:10:21,Thursday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,66
2026-02-26 18:30:48,Thursday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,76
2026-02-26 18:37:25,Thursday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,81
2026-02-26 18:39:59,Thursday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,86
2026-02-26 18:40:03,Thursday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,87
2026-02-26 18:57:15,Thursday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,91
2026-02-26 19:02:55,Thursday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,95
2026-02-26 19:03:43,Thursday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,98
2026-02-26 19:04:33,Thursday,19,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,99
2026-02-26 20:06:28,Thursday,20,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,95
2026-02-26 20:06:52,Thursday,20,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-02-26 20:09:51,Thursday,20,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-26 20:33:31,Thursday,20,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,67
2026-02-26 23:01:36,Thursday,23,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,40
2026-02-26 23:01:49,Thursday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,15
2026-02-26 23:01:54,Thursday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,57
2026-02-26 23:20:42,Thursday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,86
2026-02-26 23:21:34,Thursday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,90
2026-02-26 23:26:11,Thursday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-02-27 06:25:40,Friday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,68
2026-02-27 06:49:07,Friday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,78
2026-02-27 07:03:28,Friday,7,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,28
2026-02-27 07:13:02,Friday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,92
2026-02-27 07:15:03,Friday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,97
2026-02-27 07:15:35,Friday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-27 07:22:14,Friday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,3
2026-02-27 08:06:29,Friday,8,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,63
2026-02-27 08:23:07,Friday,8,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,65
2026-02-27 08:32:03,Friday,8,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,70
2026-02-27 09:32:44,Friday,9,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,48
2026-02-27 09:32:48,Friday,9,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,17
2026-02-27 09:38:59,Friday,9,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,75
2026-02-27 10:05:11,Friday,10,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,80
2026-02-27 11:06:18,Friday,11,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,57
2026-02-27 11:06:22,Friday,11,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,64
2026-02-27 11:54:22,Friday,11,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,85
2026-02-27 12:03:32,Friday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,71
2026-02-27 12:03:38,Friday,12,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,81
2026-02-27 12:14:55,Friday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,97
2026-02-27 12:15:03,Friday,12,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,88
2026-02-27 12:16:21,Friday,12,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-27 12:19:29,Friday,12,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,89
2026-02-27 12:19:33,Friday,12,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,86
2026-02-27 12:27:45,Friday,12,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,90
2026-02-27 12:31:32,Friday,12,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-27 13:12:41,Friday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,87
2026-02-27 13:17:13,Friday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,88
2026-02-27 13:30:11,Friday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,95
2026-02-27 13:30:17,Friday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,96
2026-02-27 13:31:32,Friday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,97
2026-02-27 13:36:51,Friday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-02-27 15:08:27,Friday,15,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,44
2026-02-27 15:08:43,Friday,15,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,16
2026-02-27 15:08:47,Friday,15,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,37
2026-02-27 15:28:59,Friday,15,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,62
2026-02-27 15:29:55,Friday,15,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,64
2026-02-27 16:39:57,Friday,16,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,75
2026-02-27 18:33:39,Friday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,20
2026-02-27 18:34:18,Friday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,19
2026-02-27 18:34:32,Friday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,15
2026-02-27 21:19:17,Friday,21,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,71
2026-02-27 21:23:32,Friday,21,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,80
2026-02-27 22:29:54,Friday,22,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,86
2026-02-27 22:30:06,Friday,22,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,79
2026-02-27 22:48:00,Friday,22,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,96
2026-02-28 03:03:43,Saturday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-02-28 03:06:42,Saturday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-28 08:36:40,Saturday,8,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,95
2026-02-28 08:37:01,Saturday,8,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-02-28 08:37:15,Saturday,8,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-02-28 08:45:58,Saturday,8,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,58
2026-02-28 11:39:29,Saturday,11,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-02-28 11:39:57,Saturday,11,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,21
2026-02-28 11:40:02,Saturday,11,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-02-28 11:40:23,Saturday,11,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-02-28 12:14:57,Saturday,12,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,59
2026-02-28 13:21:46,Saturday,13,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,61
2026-02-28 13:22:03,Saturday,13,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,54
2026-02-28 13:22:06,Saturday,13,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,7
2026-02-28 14:03:10,Saturday,14,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,58
2026-02-28 14:03:13,Saturday,14,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,21
2026-02-28 14:08:47,Saturday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,87
2026-02-28 14:17:25,Saturday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,92
2026-02-28 14:19:00,Saturday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,95
2026-02-28 14:19:28,Saturday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,98
2026-02-28 14:19:56,Saturday,14,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,99
2026-02-28 15:22:31,Saturday,15,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-02-28 15:25:42,Saturday,15,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,97
2026-02-28 15:26:06,Saturday,15,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,99
2026-02-28 16:56:16,Saturday,16,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,43
2026-02-28 16:56:19,Saturday,16,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,20
2026-02-28 18:53:55,Saturday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,87
2026-02-28 18:54:07,Saturday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,61
2026-02-28 19:01:09,Saturday,19,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-02-28 19:20:40,Saturday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,75
2026-02-28 19:26:28,Saturday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,80
2026-02-28 19:28:20,Saturday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,87
2026-02-28 19:34:13,Saturday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,91
2026-02-28 19:37:24,Saturday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,95
2026-02-28 19:39:39,Saturday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,99
2026-02-28 21:13:06,Saturday,21,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,98
2026-02-28 21:13:11,Saturday,21,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,99
2026-02-28 21:33:48,Saturday,21,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,52
2026-02-28 22:33:37,Saturday,22,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-02-28 23:29:29,Saturday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,76
2026-02-28 23:29:37,Saturday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,50
2026-02-28 23:54:17,Saturday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,94
2026-02-28 23:56:52,Saturday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,97
2026-02-28 23:57:01,Saturday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,99
2026-03-01 00:34:22,Sunday,0,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,95
2026-03-01 00:38:13,Sunday,0,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,97
2026-03-01 00:38:45,Sunday,0,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,99
2026-03-01 03:47:42,Sunday,3,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,67
2026-03-01 03:48:03,Sunday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,76
2026-03-01 03:56:58,Sunday,3,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,95
2026-03-01 04:05:05,Sunday,4,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,99
2026-03-01 04:09:35,Sunday,4,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,86
2026-03-01 04:15:45,Sunday,4,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,87
2026-03-01 04:25:56,Sunday,4,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,93
2026-03-01 04:46:39,Sunday,4,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-03-01 04:46:45,Sunday,4,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,87
2026-03-01 04:46:54,Sunday,4,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-03-01 10:41:14,Sunday,10,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,95
2026-03-01 15:08:52,Sunday,15,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,35
2026-03-01 15:29:21,Sunday,15,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,63
2026-03-01 15:29:26,Sunday,15,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,12
2026-03-01 16:56:39,Sunday,16,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-03-01 16:58:28,Sunday,16,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-03-01 17:10:44,Sunday,17,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,0
2026-03-01 17:32:47,Sunday,17,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,70
2026-03-01 17:32:51,Sunday,17,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,71
2026-03-01 18:25:59,Sunday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,87
2026-03-01 18:26:01,Sunday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,88
2026-03-01 18:26:40,Sunday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,93
2026-03-01 18:27:57,Sunday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,95
2026-03-01 18:30:09,Sunday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,99
2026-03-01 18:34:45,Sunday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,70
2026-03-01 19:10:20,Sunday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,84
2026-03-01 19:34:41,Sunday,19,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,37
2026-03-02 04:24:55,Monday,4,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-03-02 06:20:52,Monday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-03-02 06:20:54,Monday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-03-02 10:21:23,Monday,10,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,53
2026-03-02 10:21:36,Monday,10,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,12
2026-03-02 10:21:40,Monday,10,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,53
2026-03-02 10:31:43,Monday,10,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,58
2026-03-02 13:12:44,Monday,13,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-03-02 13:56:50,Monday,13,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,98
2026-03-02 18:38:05,Monday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,90
2026-03-02 18:39:21,Monday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,92
2026-03-02 18:50:59,Monday,18,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-03-03 05:25:48,Tuesday,5,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,68
2026-03-03 05:25:51,Tuesday,5,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,40
2026-03-03 05:25:54,Tuesday,5,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,33
2026-03-03 05:39:57,Tuesday,5,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,71
2026-03-03 05:43:11,Tuesday,5,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,73
2026-03-03 05:59:37,Tuesday,5,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,78
2026-03-03 06:04:16,Tuesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,87
2026-03-03 06:07:25,Tuesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,93
2026-03-03 06:08:11,Tuesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,95
2026-03-03 06:08:55,Tuesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,97
2026-03-03 06:16:44,Tuesday,6,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,48
2026-03-03 06:16:48,Tuesday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,44
2026-03-03 06:16:51,Tuesday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,45
2026-03-03 06:53:38,Tuesday,6,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,67
2026-03-03 06:53:41,Tuesday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,53
2026-03-03 07:17:00,Tuesday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,77
2026-03-03 07:17:15,Tuesday,7,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,6
2026-03-03 07:21:21,Tuesday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,80
2026-03-03 07:37:13,Tuesday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,90
2026-03-03 07:42:59,Tuesday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-03-03 07:46:53,Tuesday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-03-03 07:47:02,Tuesday,7,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,99
2026-03-03 16:54:31,Tuesday,16,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,100
2026-03-03 17:38:36,Tuesday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,80
2026-03-03 17:55:28,Tuesday,17,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,85
2026-03-03 18:20:51,Tuesday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,91
2026-03-03 18:21:06,Tuesday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,83
2026-03-03 18:23:11,Tuesday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,96
2026-03-03 18:30:00,Tuesday,18,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,99
2026-03-03 18:37:15,Tuesday,18,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-03-03 20:58:55,Tuesday,20,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,86
2026-03-03 23:04:30,Tuesday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,85
2026-03-03 23:04:34,Tuesday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,74
2026-03-03 23:04:36,Tuesday,23,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,20
2026-03-03 23:21:58,Tuesday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,96
2026-03-03 23:27:55,Tuesday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,98
2026-03-03 23:28:16,Tuesday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-03-03 23:32:27,Tuesday,23,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,1
2026-03-03 23:38:31,Tuesday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,81
2026-03-03 23:55:21,Tuesday,23,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,91
2026-03-04 00:03:54,Wednesday,0,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,98
2026-03-04 00:05:37,Wednesday,0,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,100
2026-03-04 03:13:29,Wednesday,3,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,4
2026-03-04 03:13:32,Wednesday,3,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,50
2026-03-04 03:13:39,Wednesday,3,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,33
2026-03-04 05:55:22,Wednesday,5,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,81
2026-03-04 05:55:27,Wednesday,5,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,74
2026-03-04 05:55:32,Wednesday,5,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,77
2026-03-04 06:03:33,Wednesday,6,"(1465012077990117408, 1464897407023321159, 'Arcane')",0,100
2026-03-04 06:14:20,Wednesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,87
2026-03-04 06:15:09,Wednesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,91
2026-03-04 06:15:30,Wednesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,90
2026-03-04 06:18:14,Wednesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,95
2026-03-04 06:18:31,Wednesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,95
2026-03-04 06:21:09,Wednesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,95
2026-03-04 06:23:24,Wednesday,6,"(1465012113343905865, 1464897604147216426, 'Cosmic')",0,76
2026-03-04 06:25:05,Wednesday,6,"(1465011973497552896, 1464897712729231631, 'Elysium')",0,87
